Affinity Row ID,Organization Id,Name,Website,Coverage status,People,Status,Sector,Sub-sector,Investment Manager,Description,Primary Owner,Deal Team,Priority,Investors,Source Name,Source Type,Date Added,Time in Current Status,Investment Stage,AIN PoV,Potential Outlier-Investor flag,Pipeline Type
row_626,org_00626,Plaid,plaid.com,Pending,334,In Discussion,SaaS,Enterprise,Michael Chen,Innovative company focused on AI solutions,Team C,Beta,High,"Accel, a16z, Sequoia",Conference,Direct,2024-10-23,171,Series C,Negative,No,Standard
row_627,org_00627,Splunk,splunk.com,Inactive,61,Lead,SaaS,Infrastructure,Sarah Johnson,Innovative company focused on ML solutions,Team B,Delta,Low,"Sequoia, Accel",Research,Direct,2024-09-13,73,Series B,Neutral,No,Standard
row_628,org_00628,CyberScale,getcyberscale.io,Active,315,Passed,AI/ML,B2C,Michael Chen,Innovative company focused on AI solutions,Team B,Beta,Medium,a16z,Research,Direct,2025-01-06,131,Growth,Under Review,Yes,Standard
row_629,org_00629,WaveTech,wavetech.ai,Inactive,307,Lead,HealthTech,Enterprise,Emma Davis,Innovative company focused on AI solutions,Team A,Delta,High,"a16z, a16z",Internal,Indirect,2024-08-30,126,Series A,Under Review,No,Strategic
row_630,org_00630,DataLinkApp,datalinkapp.tech,Active,16,Closed,Cybersecurity,B2C,John Smith,Innovative company focused on AI solutions,Team C,Beta,Low,a16z,Conference,Direct,2024-09-03,72,Series B,Neutral,Yes,Standard
row_631,org_00631,Logic,joinlogic.com,Inactive,322,Lead,FinTech,B2B,Michael Chen,Innovative company focused on analytics solutions,Team A,Gamma,Low,"a16z, Accel, Sequoia",Conference,Direct,2024-11-22,38,Series B,Negative,Yes,Fast Track
row_632,org_00632,Zoom,zoom.us,Pending,84,Passed,AI/ML,Enterprise,Michael Chen,Innovative company focused on security solutions,Team A,Alpha,Medium,,Research,Indirect,2024-12-14,68,Series C,Neutral,No,Standard
row_633,org_00633,ForceLabs,useforcelabs.com,Inactive,220,Closed,FinTech,B2C,Emma Davis,Innovative company focused on ML solutions,Team C,Alpha,Medium,"a16z, GV, GV",Internal,Indirect,2024-09-12,172,Series B,Neutral,No,Standard
row_634,org_00634,SmartSpaceOps,smartspaceops.sh,Inactive,343,Due Diligence,AI/ML,B2C,John Smith,Innovative company focused on ML solutions,Team C,Beta,Medium,"a16z, GV, a16z",Internal,Direct,2024-07-29,80,Growth,Negative,No,Strategic
row_635,org_00635,WaveWorks,usewaveworks.com,Active,268,Due Diligence,HealthTech,B2C,John Smith,Innovative company focused on security solutions,Team C,Gamma,Medium,"YC, YC",Conference,Direct,2025-05-09,42,Growth,Under Review,No,Fast Track
row_636,org_00636,WaveHQ,getwavehq.com,Active,483,Lead,HealthTech,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team B,Alpha,Medium,,Internal,Indirect,2024-06-19,64,Growth,Positive,No,Fast Track
row_637,org_00637,Zoom,zoom.us,Active,153,Lead,HealthTech,Consumer,Sarah Johnson,Innovative company focused on ML solutions,Team C,Delta,High,"Accel, Accel",External Referral,Referral,2024-06-13,78,Series C,Neutral,Yes,Fast Track
row_638,org_00638,HubSpot,hubspot.com,Inactive,85,Passed,CleanTech,Enterprise,Michael Chen,Innovative company focused on AI solutions,Team C,Beta,Low,,Research,Indirect,2025-05-09,127,Series A,Under Review,Yes,Standard
row_639,org_00639,GitLab,gitlab.com,Pending,219,Passed,HealthTech,Infrastructure,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Alpha,High,Sequoia,External Referral,Referral,2025-05-01,105,Series C,Neutral,No,Standard
row_640,org_00640,Brex,brex.com,Active,489,In Discussion,SaaS,Enterprise,Michael Chen,Innovative company focused on security solutions,Team A,Alpha,High,a16z,Conference,Direct,2024-09-13,76,Growth,Positive,No,Fast Track
row_641,org_00641,FlowOps,joinflowops.io,Active,378,Passed,SaaS,B2C,Michael Chen,Innovative company focused on ML solutions,Team A,Beta,High,a16z,Conference,Direct,2025-01-17,165,Series C,Negative,No,Fast Track
row_642,org_00642,Databricks,databricks.com,Inactive,468,In Discussion,CleanTech,B2B,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Beta,High,Sequoia,Internal,Referral,2024-08-04,132,Growth,Under Review,Yes,Strategic
row_643,org_00643,ScaleCloud,scalecloud.app,Active,202,Closed,Cybersecurity,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team A,Delta,High,YC,Internal,Indirect,2024-12-03,130,Seed,Positive,Yes,Fast Track
row_644,org_00644,ScaleOps,scaleops.io,Pending,204,Lead,FinTech,Enterprise,Emma Davis,Innovative company focused on cloud solutions,Team B,Delta,Medium,"a16z, Accel",Conference,Direct,2024-06-06,122,Seed,Neutral,Yes,Standard
row_645,org_00645,Deel,deel.com,Pending,29,Closed,AI/ML,B2C,Michael Chen,Innovative company focused on AI solutions,Team A,Alpha,Medium,,Conference,Referral,2024-10-05,44,Series B,Positive,No,Standard
row_646,org_00646,Vercel,vercel.com,Active,470,Passed,AI/ML,B2B,Emma Davis,Innovative company focused on ML solutions,Team C,Alpha,Low,,External Referral,Indirect,2025-04-11,102,Series A,Under Review,No,Standard
row_647,org_00647,ScaleLabs,scalelabs.com,Active,93,Closed,CleanTech,B2B,Michael Chen,Innovative company focused on AI solutions,Team A,Beta,High,Accel,External Referral,Referral,2024-12-18,62,Seed,Negative,Yes,Strategic
row_648,org_00648,GridCloud,usegridcloud.so,Inactive,272,Closed,SaaS,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team B,Alpha,Low,Sequoia,Internal,Indirect,2025-02-05,1,Growth,Neutral,No,Fast Track
row_649,org_00649,Atlassian,atlassian.com,Pending,147,Closed,AI/ML,Enterprise,Michael Chen,Innovative company focused on AI solutions,Team A,Alpha,Medium,"GV, YC",External Referral,Indirect,2025-01-12,17,Series C,Negative,No,Standard
row_650,org_00650,Wave,joinwave.com,Pending,63,Passed,SaaS,B2B,Emma Davis,Innovative company focused on ML solutions,Team C,Beta,Medium,,Internal,Indirect,2025-03-15,16,Series C,Negative,Yes,Strategic
row_651,org_00651,CyberForce,cyberforce.ai,Active,414,Closed,Cybersecurity,B2B,John Smith,Innovative company focused on analytics solutions,Team B,Alpha,Medium,GV,Internal,Indirect,2024-10-02,9,Series B,Positive,Yes,Strategic
row_652,org_00652,QuantumLinkLabs,quantumlinklabs.com,Inactive,493,In Discussion,FinTech,Consumer,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Alpha,High,"Sequoia, YC",Research,Referral,2024-06-17,59,Series C,Positive,No,Standard
row_653,org_00653,ScaleLabs,scalelabs.com,Pending,369,Passed,Cybersecurity,Consumer,John Smith,Innovative company focused on cloud solutions,Team C,Gamma,High,"a16z, Sequoia, YC",Internal,Referral,2024-06-11,119,Seed,Under Review,Yes,Strategic
row_654,org_00654,Asana,asana.com,Pending,30,Closed,CleanTech,B2B,Sarah Johnson,Innovative company focused on cloud solutions,Team B,Delta,Medium,"a16z, a16z",External Referral,Referral,2025-04-03,137,Series C,Under Review,No,Strategic
row_655,org_00655,SmartStreamHQ,smartstreamhq.com,Inactive,51,Passed,HealthTech,Infrastructure,Sarah Johnson,Innovative company focused on AI solutions,Team C,Beta,Low,,Conference,Referral,2025-04-19,140,Seed,Negative,Yes,Standard
row_656,org_00656,Notion,notion.so,Inactive,292,Due Diligence,HealthTech,B2B,Michael Chen,Innovative company focused on cloud solutions,Team C,Gamma,Low,"GV, Sequoia, a16z",Conference,Referral,2025-03-09,119,Seed,Under Review,Yes,Strategic
row_657,org_00657,Spark,spark.com,Pending,270,In Discussion,HealthTech,B2C,Sarah Johnson,Innovative company focused on ML solutions,Team A,Delta,Medium,Sequoia,External Referral,Indirect,2025-02-25,41,Series A,Negative,No,Standard
row_658,org_00658,Slack,slack.com,Pending,20,Closed,Cybersecurity,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Delta,Low,"GV, YC, Sequoia",Conference,Direct,2024-08-13,143,Series B,Neutral,No,Standard
row_659,org_00659,SparkHQ,trysparkhq.com,Inactive,203,Due Diligence,AI/ML,Infrastructure,John Smith,Innovative company focused on AI solutions,Team C,Delta,Medium,,Internal,Direct,2025-04-12,66,Growth,Negative,Yes,Strategic
row_660,org_00660,ForceAI,forceai.tech,Pending,405,Due Diligence,FinTech,B2C,Emma Davis,Innovative company focused on ML solutions,Team C,Gamma,Low,"GV, a16z",Conference,Referral,2024-11-24,75,Seed,Under Review,No,Standard
row_661,org_00661,SparkHQ,sparkhq.com,Active,411,Passed,HealthTech,Infrastructure,John Smith,Innovative company focused on ML solutions,Team C,Gamma,Medium,"YC, Sequoia, a16z",External Referral,Referral,2025-03-16,11,Series B,Under Review,Yes,Standard
row_662,org_00662,Slack,slack.com,Active,286,Due Diligence,CleanTech,B2C,Emma Davis,Innovative company focused on security solutions,Team B,Delta,Low,a16z,Conference,Direct,2025-05-19,8,Growth,Negative,No,Fast Track
row_663,org_00663,MetaSphere,trymetasphere.com,Inactive,473,In Discussion,CleanTech,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team A,Alpha,High,"GV, Sequoia, Sequoia",Internal,Indirect,2024-06-09,134,Series C,Positive,Yes,Standard
row_664,org_00664,CloudStack,cloudstack.io,Inactive,90,In Discussion,HealthTech,Enterprise,John Smith,Innovative company focused on analytics solutions,Team C,Alpha,Medium,,Internal,Referral,2024-07-13,148,Series B,Negative,Yes,Fast Track
row_665,org_00665,Signal,signal.com,Inactive,254,Lead,HealthTech,Consumer,Sarah Johnson,Innovative company focused on AI solutions,Team C,Gamma,Medium,Accel,External Referral,Indirect,2024-11-22,167,Series B,Negative,Yes,Fast Track
row_666,org_00666,MongoDB,mongodb.com,Active,395,In Discussion,FinTech,B2C,John Smith,Innovative company focused on AI solutions,Team B,Gamma,Low,"a16z, YC",External Referral,Direct,2025-01-14,99,Series B,Positive,No,Fast Track
row_667,org_00667,StackLabs,stacklabs.io,Pending,274,Due Diligence,HealthTech,Consumer,John Smith,Innovative company focused on analytics solutions,Team C,Gamma,Medium,Accel,External Referral,Direct,2025-02-16,72,Series C,Neutral,Yes,Fast Track
row_668,org_00668,CyberDrift,cyberdrift.ai,Active,339,In Discussion,FinTech,B2C,Emma Davis,Innovative company focused on security solutions,Team B,Delta,Medium,,Research,Referral,2024-08-05,113,Series C,Positive,Yes,Strategic
row_669,org_00669,Splunk,splunk.com,Pending,121,Passed,CleanTech,Consumer,Sarah Johnson,Innovative company focused on AI solutions,Team A,Alpha,Medium,,Research,Indirect,2024-09-12,107,Series B,Under Review,Yes,Strategic
row_670,org_00670,MetaNodeCloud,joinmetanodecloud.app,Active,11,Lead,HealthTech,Enterprise,John Smith,Innovative company focused on ML solutions,Team A,Gamma,High,"YC, a16z, YC",Internal,Referral,2024-08-18,34,Series A,Positive,Yes,Standard
row_671,org_00671,Atlassian,atlassian.com,Pending,141,Due Diligence,Cybersecurity,Infrastructure,Michael Chen,Innovative company focused on ML solutions,Team C,Gamma,High,,Research,Direct,2024-11-07,57,Seed,Under Review,No,Standard
row_672,org_00672,SignalLabs,signallabs.com,Active,375,Lead,Cybersecurity,Consumer,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Beta,Low,,Research,Indirect,2024-12-21,117,Series C,Under Review,No,Standard
row_673,org_00673,CloudShift,cloudshift.app,Inactive,180,Due Diligence,CleanTech,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team C,Delta,High,"GV, a16z",Conference,Referral,2024-06-27,120,Series A,Negative,Yes,Strategic
row_674,org_00674,Atlassian,atlassian.com,Active,332,Passed,FinTech,B2C,Sarah Johnson,Innovative company focused on cloud solutions,Team B,Beta,Low,"a16z, Sequoia, a16z",Research,Referral,2024-07-19,147,Series C,Negative,Yes,Fast Track
row_675,org_00675,getPulse,trygetpulse.com,Pending,319,Lead,Cybersecurity,Enterprise,Emma Davis,Innovative company focused on analytics solutions,Team C,Alpha,High,"a16z, a16z, a16z",Conference,Referral,2025-01-03,71,Series B,Neutral,No,Strategic
row_676,org_00676,ChainHQ,chainhq.io,Active,219,Closed,FinTech,B2C,Michael Chen,Innovative company focused on AI solutions,Team C,Beta,Low,Sequoia,External Referral,Direct,2024-08-18,159,Series A,Under Review,Yes,Strategic
row_677,org_00677,NodeWorks,nodeworks.com,Active,481,Due Diligence,Cybersecurity,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team A,Beta,High,"GV, YC",Conference,Referral,2024-09-09,40,Growth,Negative,No,Standard
row_678,org_00678,MetaSpark,joinmetaspark.com,Active,86,Closed,Cybersecurity,Infrastructure,John Smith,Innovative company focused on ML solutions,Team C,Beta,High,"Accel, YC, YC",Conference,Indirect,2025-01-04,142,Seed,Under Review,Yes,Standard
row_679,org_00679,SmartStreamHQ,smartstreamhq.com,Inactive,227,Lead,FinTech,Consumer,John Smith,Innovative company focused on analytics solutions,Team A,Delta,Low,"Sequoia, Accel, Sequoia",External Referral,Referral,2024-11-09,103,Seed,Neutral,No,Standard
row_680,org_00680,Atlassian,atlassian.com,Active,482,Closed,AI/ML,Infrastructure,Emma Davis,Innovative company focused on analytics solutions,Team C,Alpha,Medium,YC,External Referral,Direct,2024-09-22,124,Series C,Under Review,Yes,Fast Track
row_681,org_00681,DataChainBase,datachainbase.tech,Inactive,376,Closed,Cybersecurity,Enterprise,John Smith,Innovative company focused on ML solutions,Team A,Beta,Medium,,Internal,Referral,2024-06-16,123,Seed,Neutral,No,Fast Track
row_682,org_00682,Carta,carta.com,Inactive,427,Lead,HealthTech,Consumer,Sarah Johnson,Innovative company focused on ML solutions,Team C,Delta,High,GV,Internal,Direct,2025-01-14,100,Growth,Neutral,No,Strategic
row_683,org_00683,AIShiftAI,aishiftai.tech,Active,487,Passed,CleanTech,Consumer,John Smith,Innovative company focused on ML solutions,Team A,Alpha,Low,"GV, YC, Accel",Internal,Direct,2024-06-26,165,Series A,Neutral,No,Fast Track
row_684,org_00684,getMind,getmind.com,Active,406,Closed,AI/ML,B2B,Sarah Johnson,Innovative company focused on analytics solutions,Team B,Gamma,Medium,"GV, YC",Internal,Indirect,2024-06-11,172,Series A,Negative,Yes,Standard
row_685,org_00685,SignalHQ,signalhq.com,Active,447,Closed,FinTech,Enterprise,John Smith,Innovative company focused on ML solutions,Team A,Beta,Low,"Accel, YC, Accel",Conference,Indirect,2025-02-28,137,Series B,Positive,No,Fast Track
row_686,org_00686,Grid,grid.com,Pending,494,Passed,AI/ML,B2C,Michael Chen,Innovative company focused on ML solutions,Team A,Alpha,Medium,"Accel, YC, GV",Conference,Referral,2024-10-20,58,Series A,Positive,No,Fast Track
row_687,org_00687,Pulse,pulse.com,Active,107,Closed,SaaS,B2B,Emma Davis,Innovative company focused on cloud solutions,Team A,Beta,Low,"Accel, Accel, Accel",Internal,Direct,2024-11-23,148,Series C,Negative,Yes,Fast Track
row_688,org_00688,Linear,linear.app,Inactive,277,Closed,SaaS,B2B,Emma Davis,Innovative company focused on AI solutions,Team C,Gamma,High,"GV, GV",Research,Direct,2024-08-05,109,Growth,Under Review,Yes,Fast Track
row_689,org_00689,StackLabs,stacklabs.io,Active,18,Closed,Cybersecurity,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team C,Alpha,Low,,Internal,Indirect,2024-07-25,121,Series B,Negative,Yes,Standard
row_690,org_00690,Gusto,gusto.com,Pending,163,In Discussion,Cybersecurity,Infrastructure,Michael Chen,Innovative company focused on analytics solutions,Team C,Delta,Medium,"Accel, Sequoia, GV",Research,Indirect,2025-02-06,92,Series C,Under Review,Yes,Standard
row_691,org_00691,CloudPulse,cloudpulse.xyz,Active,156,Passed,HealthTech,Infrastructure,Emma Davis,Innovative company focused on AI solutions,Team B,Alpha,High,"a16z, a16z, GV",External Referral,Referral,2025-05-30,50,Series C,Neutral,No,Strategic
row_692,org_00692,getWave,getwave.com,Pending,487,Closed,CleanTech,B2B,Michael Chen,Innovative company focused on cloud solutions,Team B,Delta,Low,"Accel, a16z",Conference,Direct,2024-06-17,148,Series C,Negative,Yes,Strategic
row_693,org_00693,Grid,grid.com,Pending,112,Passed,AI/ML,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team A,Alpha,Medium,"YC, Sequoia",Conference,Indirect,2024-10-04,105,Seed,Positive,Yes,Strategic
row_694,org_00694,getWave,getwave.com,Active,192,Due Diligence,SaaS,Consumer,John Smith,Innovative company focused on AI solutions,Team B,Delta,High,,Research,Referral,2025-05-14,164,Series C,Under Review,Yes,Fast Track
row_695,org_00695,NextSparkApp,usenextsparkapp.so,Inactive,305,Due Diligence,Cybersecurity,Infrastructure,Emma Davis,Innovative company focused on ML solutions,Team A,Gamma,Low,,Internal,Direct,2025-01-03,117,Seed,Negative,Yes,Fast Track
row_696,org_00696,MongoDB,mongodb.com,Pending,102,Closed,CleanTech,B2C,Michael Chen,Innovative company focused on AI solutions,Team A,Gamma,Medium,Accel,Conference,Direct,2025-01-27,27,Series A,Negative,Yes,Standard
row_697,org_00697,LogicHQ,logichq.com,Active,135,Passed,AI/ML,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team A,Gamma,Low,,Research,Indirect,2025-01-31,32,Seed,Under Review,Yes,Strategic
row_698,org_00698,Rippling,rippling.com,Active,297,Passed,Cybersecurity,Infrastructure,Emma Davis,Innovative company focused on AI solutions,Team B,Alpha,Low,a16z,External Referral,Referral,2025-01-09,1,Series C,Neutral,Yes,Standard
row_699,org_00699,SmartLogic,smartlogic.com,Inactive,175,Passed,Cybersecurity,Consumer,Michael Chen,Innovative company focused on security solutions,Team C,Gamma,High,GV,External Referral,Indirect,2024-08-31,17,Growth,Neutral,No,Strategic
row_700,org_00700,getSignal,getsignal.com,Pending,428,In Discussion,SaaS,Enterprise,Emma Davis,Innovative company focused on security solutions,Team B,Beta,High,Sequoia,Conference,Referral,2024-07-29,137,Growth,Neutral,No,Strategic
row_701,org_00701,Vercel,vercel.com,Pending,478,Due Diligence,SaaS,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team A,Gamma,Medium,,Internal,Direct,2025-01-03,84,Series A,Neutral,No,Strategic
row_702,org_00702,GridHQ,gridhq.com,Active,187,Passed,Cybersecurity,Consumer,Emma Davis,Innovative company focused on security solutions,Team A,Delta,High,GV,Research,Referral,2024-06-09,45,Series C,Under Review,No,Fast Track
row_703,org_00703,SmartStreamApp,smartstreamapp.app,Active,475,Passed,FinTech,Infrastructure,Sarah Johnson,Innovative company focused on AI solutions,Team B,Delta,Medium,"Accel, Sequoia, Sequoia",Conference,Referral,2025-02-13,66,Seed,Positive,No,Strategic
